1550341996,mechanical,kg2084,its bottom mounted too
1550342007,mechanical,kg2084,hmm thats actually a pretty small one
1550342125,mechanical,kg2084,we can do 5.5x2.5 prop
1550342637,mechanical,kg2084,yea
1550342639,mechanical,kg2084,and 20 for esc
1550342640,mechanical,kg2084,i found one
1550342647,mechanical,kg2084,its a single board
1550342650,mechanical,kg2084,not 4 single escs
1550342669,mechanical,kg2084,we can get 2lb thrust out of each
1550342725,mechanical,kg2084,<https://hobbyking.com/en_us/turnigy-multistar-blheli-32-4-in-1-32bit-21a-11g-race-spec-esc-2-4s-opto.html>
1550342730,mechanical,kg2084,sorry 30 bucks
1550343970,mechanical,kg2084,for which drone
1550343987,mechanical,kg2084,oh
1550344087,mechanical,kg2084,"'c fgfvtbhghghghjyt7hhj8jumnujAQ`qwqqqq`qq12w21eerr4tyyyyyuuuimk9l;,m.l;oo9[pp[0"
1550344101,mechanical,kg2084,lol sorry
1550344110,mechanical,kg2084,just pulled off all my keycaps
1550344224,mechanical,kg2084,72/4
1550344272,mechanical,kg2084,so
1550344274,mechanical,kg2084,what now
1550344677,mechanical,kg2084,yea
1550344711,mechanical,kg2084,hmm
1550344718,mechanical,kg2084,i think we can get away using our own camera
1550344726,mechanical,kg2084,so just gimbal we need
1550345997,mechanical,kg2084,?
1550346021,mechanical,kg2084,?
1550346021,mechanical,kg2084,when
1550346044,mechanical,kg2084,he said this?
1550346058,mechanical,kg2084,yeah
1550346060,mechanical,kg2084,thats racing tho
1550346095,mechanical,kg2084,yeah
1550346099,mechanical,kg2084,its really hard to hover
1550346105,mechanical,kg2084,u move it just a little bit
1550346108,mechanical,kg2084,and it flies into the air
1550346120,mechanical,kg2084,yeah
1550346124,mechanical,kg2084,pretty much impossible
1550346136,mechanical,kg2084,because
1550346140,mechanical,kg2084,its super sensitive
1550346153,mechanical,kg2084,yes
1550346159,mechanical,kg2084,thats why lots of people puff battieries
1550346162,mechanical,kg2084,flying racing drones
1550346167,mechanical,kg2084,no
1550346168,mechanical,kg2084,its more like
1550346177,mechanical,kg2084,2000 rpm ever 5%
1550346207,mechanical,kg2084,frank
1550346207,mechanical,kg2084,<https://youtu.be/cQYZgNlrLA8?t=99>
1550346209,mechanical,kg2084,watch this
1550346212,mechanical,kg2084,start at that time
1550346228,mechanical,kg2084,but those motors are made for it
1550346231,mechanical,kg2084,thats what we aer saying
1550346272,mechanical,kg2084,no
1550346275,mechanical,kg2084,thats not how it works
1550346279,mechanical,kg2084,and thats also stupid
1550346281,mechanical,kg2084,yeah vincent ur right
1550346287,mechanical,kg2084,that would only give us like 5oz thrust
1550346329,mechanical,kg2084,why
1550346340,mechanical,kg2084,well u havent researched motors to so makes sense
1550346346,mechanical,kg2084,because frank
1550346350,mechanical,kg2084,its a 5in prop
1550346357,mechanical,kg2084,its small
1550346375,mechanical,kg2084,exactly
1550346384,mechanical,kg2084,yes frank
1550346387,mechanical,kg2084,then u need larger motor
1550346394,mechanical,kg2084,because larger prop=waaay more power
1550346405,mechanical,kg2084,going up an inch will use around 100 more watts
1550346413,mechanical,kg2084,which could smoke motor
1550346423,mechanical,kg2084,frank theres no torque
1550346430,mechanical,kg2084,it needs torque to spin larger prop
1550346433,mechanical,kg2084,which it doesnt have
1550346461,mechanical,kg2084,why are u confused
1550346470,mechanical,kg2084,"well ishan theres more than that""1550346471",mechanical,ironwolf20042004,ok
1550346473,mechanical,kg2084,but i get ur point
1550346531,mechanical,kg2084,no frank
1550346532,mechanical,kg2084,its like
1550346540,mechanical,kg2084,it makes sense
1550346543,mechanical,kg2084,idk what we have to explain
1550346547,mechanical,kg2084,exactly
1550346568,mechanical,kg2084,yes
1550346571,mechanical,kg2084,thats what we have
1550346574,mechanical,kg2084,but u complained
1550346581,mechanical,kg2084,we have a 4in prop
1550346583,mechanical,kg2084,40000 rpm
1550346589,mechanical,kg2084,but its unstable
1550346591,mechanical,kg2084,thats why we dont want it
1550346594,mechanical,kg2084,its unstable
1550346599,mechanical,kg2084,and extremely sensitive
1550346605,mechanical,kg2084,frank
1550346607,mechanical,kg2084,its sensitive
1550346616,mechanical,kg2084,BECAUSE
1550346620,mechanical,kg2084,YOU ARE GOING FROM 0-40000 RPM
1550346628,mechanical,kg2084,IN 0-100%
1550346637,mechanical,kg2084,YOU CANNOT HOVER
1550346651,mechanical,kg2084,oh my god
1550346655,mechanical,kg2084,frank do you know how motors work
1550346665,mechanical,kg2084,you can actually vary
1550346667,mechanical,kg2084,the amount it spins
1550346671,mechanical,kg2084,the rpm
1550346675,mechanical,kg2084,ok good
1550346678,mechanical,kg2084,didnt know u knew that
1550346689,mechanical,kg2084,yeah
1550346692,mechanical,kg2084,its just making it not work
1550346698,mechanical,kg2084,u just confuse urself and dont understand it
1550346711,mechanical,kg2084,yes
1550346721,mechanical,kg2084,because
1550346739,mechanical,kg2084,its a bad idea to set the top point at lower than high speed
1550346768,mechanical,kg2084,well frank how easy is it to hover
1550346786,mechanical,kg2084,what type of drone is it
1550346796,mechanical,kg2084,if its DJI its the software stabilizing it
1550346799,mechanical,kg2084,so thats fake
1550346813,mechanical,kg2084,yeah
1550346819,mechanical,kg2084,ok then
1550346837,mechanical,kg2084,hmm
1550346857,mechanical,kg2084,so 3 in
1550346872,mechanical,kg2084,yeah vincent thats software stabilization
1550346878,mechanical,kg2084,frank urs probably has it too
1550346936,mechanical,kg2084,eh
1550346943,mechanical,kg2084,at a small scale its pretty innacurate
1550346959,mechanical,kg2084,also vincent it just stabilizes doesnt keep in one space
1550346995,mechanical,kg2084,because thats dumb and useless
1550346998,mechanical,kg2084,"for our use case at least""1550347000",mechanical,ironwolf20042004,kalyan is complaining he has nothing to do
1550347006,mechanical,kg2084,we can probably do that later tho
1550347055,mechanical,kg2084,yeah
1550347059,mechanical,kg2084,we can probably do it lateer
1550347065,mechanical,kg2084,we just need something to build from
1550347077,mechanical,kg2084,so <@UEB2J18TU> lets look for a lower kV motor
1550347124,mechanical,kg2084,well frank its not that it doesnt run well at low rpm
1550347129,mechanical,kg2084,its just a waste of energy
1550347135,mechanical,kg2084,because you arent getting any thrust
1550347171,mechanical,kg2084,nowhere
1550347174,mechanical,kg2084,thats why u get no thrust
1550347201,mechanical,kg2084,frank its not enough
1550347203,mechanical,kg2084,its a small prop
1550347207,mechanical,kg2084,with small pitch
1550347212,mechanical,kg2084,no
1550347215,mechanical,kg2084,because u smoke the motor
1550347219,mechanical,kg2084,its not made for larger prop
1550347227,mechanical,kg2084,you need lower kv for more torque
1550347260,mechanical,kg2084,yes ishan
1550347266,mechanical,kg2084,no frank
1550347281,mechanical,kg2084,the motor cannot physically turn the larger motor without needing lots of energy
1550347290,mechanical,kg2084,thats how you smoke motor
1550347349,mechanical,kg2084,yes
1550347369,mechanical,kg2084,?
1550347370,mechanical,kg2084,it does
1550347376,mechanical,kg2084,its made to spin at 40000 rpm
1550347381,mechanical,kg2084,and create thust that way
1550347398,mechanical,kg2084,because
1550347400,mechanical,kg2084,my god frank
1550347403,mechanical,kg2084,its too sensitive
1550347406,mechanical,kg2084,we have no fine control
1550347411,mechanical,kg2084,we cannot hover
1550347418,mechanical,kg2084,we cannot make slight adjustments
1550347422,mechanical,kg2084,WHAT DO YOU NOT GET ABOUT THAT
1550347440,mechanical,kg2084,?
1550347476,mechanical,kg2084,because
1550347490,mechanical,kg2084,the tiniest amount of stick movement will make the thing shoot into the air
1550347499,mechanical,kg2084,thats my entier point
1550347506,mechanical,kg2084,WE DO NOT HAVE FINE CONTROL
1550347571,mechanical,kg2084,because thats a waste
1550347585,mechanical,kg2084,its too brute force to set top and bottom poiunts
1550347634,mechanical,kg2084,exactly
1550347643,mechanical,kg2084,its innefficient to do that
1550347652,mechanical,kg2084,yeah
1550347686,mechanical,kg2084,its not enough frank
1550347696,mechanical,kg2084,these motors are made to spin  atcertain rpms
1550347703,mechanical,kg2084,with certain props
1550347713,mechanical,kg2084,if u arent going fast enough u dont get the lift
1550347730,mechanical,kg2084,well u dont understand
1550347764,mechanical,kg2084,we have been doing that for the last 20 mins no?
1550347786,mechanical,kg2084,well then ur not understanding it
1550347814,mechanical,kg2084,no
1550347821,mechanical,kg2084,but the motor itself
1550347828,mechanical,kg2084,is made to spin at that certain rpm
1550347949,mechanical,kg2084,at 40000 rpm: 2.63lb thrust
1550347974,mechanical,kg2084,at 25000 rpm: 1.03lb
1550347983,mechanical,kg2084,we need more than that
1550347996,mechanical,kg2084,so we need a larger motor
1550347999,mechanical,kg2084,lower kV
1550348002,mechanical,kg2084,find anything ishan?
1550348015,mechanical,kg2084,anyawys
1550348019,mechanical,kg2084,frank plz research
1550348025,mechanical,kg2084,ishan lets do some actual searching
1550348027,mechanical,kg2084,for a good motor
1550348065,mechanical,kg2084,exactly
1550348072,mechanical,kg2084,you are just spinning with barely anything happening
1550348115,mechanical,kg2084,yes
1550348123,mechanical,kg2084,our drone is heavier than racing drone
1550348128,mechanical,kg2084,we are carrying a camera
1550348131,mechanical,kg2084,and we dont need to go 80mph
1550348137,mechanical,kg2084,probably 30 max
1550348222,mechanical,kg2084,eh i just put 2.5
1550348229,mechanical,kg2084,because thats what was recommeneded
1550348255,mechanical,kg2084,for this drone lets aim for something like
1550348259,mechanical,kg2084,8x3 prop
1550348312,mechanical,kg2084,yeah
1550348373,mechanical,kg2084,hmm
1550348378,mechanical,kg2084,yea was thinking like that
1550348385,mechanical,kg2084,i think we want the arms to be tilted up a bit
1550348388,mechanical,kg2084,to keep props out of the shot
1550348441,mechanical,kg2084,eh but if we tilt up
1550348571,mechanical,kg2084,hmm in front
1550348577,mechanical,kg2084,idk yet
1550348587,mechanical,kg2084,sungje were aiming for under 100
1550348603,mechanical,kg2084,no
1550348615,mechanical,kg2084,but ishan
1550348618,mechanical,kg2084,how do we turn the camera
1550348621,mechanical,kg2084,to do tracking shots
1550348633,mechanical,kg2084,eh u can fly a drone sideways
1550348636,mechanical,kg2084,shouldnt be too hard
1550348649,mechanical,kg2084,wait but then its tilted
1550348654,mechanical,kg2084,eh just do 3 axis gimbal
1550348663,mechanical,kg2084,no ishan
1550348668,mechanical,kg2084,bc when u fly sideways
1550348669,mechanical,kg2084,it tilts
1550348686,mechanical,kg2084,have u seen a drone fly
1550348696,mechanical,kg2084,both
1550348703,mechanical,kg2084,i think if we are building this drone
1550348712,mechanical,kg2084,with a purpose to take images and videos
1550348719,mechanical,kg2084,we need a 3 axis gimbal
1550348727,mechanical,kg2084,yea
1550348730,mechanical,kg2084,itll be a better idea
1550348781,mechanical,kg2084,they have a filming drone?
1550348841,mechanical,kg2084,which shots
1550348853,mechanical,kg2084,ohhh
1550348854,mechanical,kg2084,those
1550348860,mechanical,kg2084,yeah thats high speed filming
1550348867,mechanical,kg2084,not professional
1550348870,mechanical,kg2084,filming
1550348936,mechanical,kg2084,?
1550348938,mechanical,kg2084,duh
1550348940,mechanical,kg2084,thats why we have a gimbal
1550348972,mechanical,kg2084,"?""1550348973",mechanical,kg2084,duh
1550348978,mechanical,kg2084,thats why u have a gimbal
1550349023,mechanical,kg2084,do u know how the gimbal works?
1550349036,mechanical,kg2084,it basically has 3 motors for each rotation axis and turns it
1550349041,mechanical,kg2084,to cancel out other rotations
1550349077,mechanical,kg2084,frank
1550349084,mechanical,kg2084,have you never seen any gimbal before
1550349140,mechanical,kg2084,is?
1550349141,mechanical,kg2084,it is
1550349157,mechanical,kg2084,no
1550349160,mechanical,kg2084,my god frank
1550349163,mechanical,kg2084,you have never seen
1550349166,mechanical,kg2084,a gimbal before
1550349174,mechanical,kg2084,search up handheld gimbal
1550349185,mechanical,kg2084,<https://www.youtube.com/watch?v=664rfBQiyqs>
1550349190,mechanical,kg2084,there i searched it for you
1550349217,mechanical,kg2084,ok good
1550349219,mechanical,kg2084,you get it now
1550349236,mechanical,kg2084,yes
1550349239,mechanical,kg2084,thats how gimbals work
1550349250,mechanical,kg2084,search up DJI osmo
1550349253,mechanical,kg2084,there is a joystick
1550349360,mechanical,kg2084,?
1550349371,mechanical,kg2084,then it tilts up and cancels out shaking at same time
1550349374,mechanical,kg2084,also frank its all in software
1550349383,mechanical,kg2084,theres a gyro that cancels it all out
1550349387,mechanical,kg2084,instantaneously
1550349484,mechanical,kg2084,no
1550349491,mechanical,kg2084,gimbal should have it built in
1550349555,mechanical,kg2084,no
1550349560,mechanical,kg2084,frank think logically
1550349566,mechanical,kg2084,i thought u were smarter than that
1550349591,mechanical,kg2084,then*
1550349664,mechanical,kg2084,ugh frank
1550349668,mechanical,kg2084,you havent been listening this entire
1550349669,mechanical,kg2084,time
1550349677,mechanical,kg2084,we are probably going to buy one
1550349680,mechanical,kg2084,as i said
1550349682,mechanical,kg2084,around 50-60 bucks
1550349708,mechanical,kg2084,idk yet
1550349713,mechanical,kg2084,we arent ready to buy the camera
1550349719,mechanical,kg2084,we are working on the real drone part if u havent noticed
1550349769,mechanical,kg2084,?
1550349779,mechanical,kg2084,its the software onboard
1550349822,mechanical,kg2084,?
1550349830,mechanical,kg2084,we are making translations/
1550349834,mechanical,kg2084,i thought just rotations
1550349846,mechanical,kg2084,i dont get ur question
1550349887,mechanical,kg2084,yes
1550349905,mechanical,kg2084,?
1550349908,mechanical,kg2084,u make no sense
1550349922,mechanical,kg2084,it just cancels out the random jerks and movements
1550349984,mechanical,kg2084,yes
1550349991,mechanical,kg2084,duh
1550349995,mechanical,kg2084,the camera operator has full control
1550350092,mechanical,kg2084,yes
1550350118,mechanical,kg2084,?
1550350126,mechanical,kg2084,the camera isnt moving
1550350180,mechanical,kg2084,yes
1550350194,mechanical,kg2084,?
1550350197,mechanical,kg2084,no we arent doing raspicam
1550350200,mechanical,kg2084,like real camera
1550350205,mechanical,kg2084,thats what i was tlaking about
1550350230,mechanical,kg2084,lens
1550350233,mechanical,kg2084,apeture
1550350235,mechanical,kg2084,shutter speed
1550350247,mechanical,kg2084,um i thought we want nice picture
1550350269,mechanical,kg2084,um idk
1550350275,mechanical,kg2084,this drone should be versatile
1550350277,mechanical,kg2084,we can do testing on it
1550350292,mechanical,kg2084,ehh
1550350301,mechanical,kg2084,kalyan i think we want to make this drone good
1550350304,mechanical,kg2084,because we can use it for testing
1550350311,mechanical,kg2084,we can show sponsors we can do crap
1550350315,mechanical,kg2084,under 300 kalyan
1550350336,mechanical,kg2084,it kinda is
1550350345,mechanical,kg2084,oh
1550350363,mechanical,kg2084,kalyan ur stuck on alibaba
1550350395,mechanical,kg2084,ok kalyan
1550350396,mechanical,kg2084,make it
1550350406,mechanical,kg2084,kalyan make a shopping list
1550350412,mechanical,kg2084,yes
1550350415,mechanical,kg2084,40 for 4 motors
1550350419,mechanical,kg2084,yeah kalyan
1550350425,mechanical,kg2084,oh
1550350426,mechanical,kg2084,yea
1550350436,mechanical,kg2084,he meant each
1550350444,mechanical,kg2084,actually guys
1550350455,mechanical,kg2084,i think we can make the drone for 150 max
1550350459,mechanical,kg2084,lets not put a camera on it yet
1550350469,mechanical,kg2084,because the gimbal iswhat is expensive
1550350473,mechanical,kg2084,doesnt work like that kalyan
1550350482,mechanical,kg2084,ehh we can try to make our own tho
1550350483,mechanical,kg2084,if u want
1550350491,mechanical,kg2084,yeah
1550350494,mechanical,kg2084,lets just get A drone working
1550350510,mechanical,kg2084,eh
1550350512,mechanical,kg2084,doesnt work like that
1550350525,mechanical,kg2084,not the time for a joke
1550350568,mechanical,kg2084,ehh
1550350573,mechanical,kg2084,for now screw a camera
1550350576,mechanical,kg2084,lets just get drone working
1550350581,mechanical,kg2084,get camera with remaining money
1550350594,mechanical,kg2084,should be
1550350599,mechanical,kg2084,anyways ill find a better motor
1550350603,mechanical,kg2084,wood to oheavy
1550350610,mechanical,kg2084,no
1550350613,mechanical,kg2084,too weak
1550350622,mechanical,kg2084,3d print ehh
1550350623,mechanical,kg2084,should be ok
1550350655,mechanical,kg2084,yes
1550350656,mechanical,kg2084,i am doing that
1550350661,mechanical,kg2084,no kalyan we dont need battery
1550350663,mechanical,kg2084,we already have
1550350669,mechanical,kg2084,duh
1550350672,mechanical,kg2084,kalyan we bought 2 batteries
1550350673,mechanical,kg2084,remember
1550350676,mechanical,kg2084,they are 50 bucks each
1550350685,mechanical,kg2084,no
1550350688,mechanical,kg2084,you are thinking of the 16000 mah one
1550350715,mechanical,kg2084,its not gonna be small
1550350729,mechanical,kg2084,yeah
1550350731,mechanical,kg2084,but thats not small
1550350735,mechanical,kg2084,idk what u think of as small
1550350739,mechanical,kg2084,but small is like 6in diameter
1550350776,mechanical,kg2084,yeah
1550350779,mechanical,kg2084,1ft diameter should be fine
1550350793,mechanical,kg2084,thats how you attach batteries anyway
1550350812,mechanical,kg2084,yeah
1550350814,mechanical,kg2084,wait kalyan
1550350826,mechanical,kg2084,do we wanna try to get like little carbon fiber tubes
1550350827,mechanical,kg2084,they are cheaop
1550350831,mechanical,kg2084,for amr
1550350833,mechanical,kg2084,arms
1550350837,mechanical,kg2084,ehhh
1550350842,mechanical,kg2084,maybe just body
1550350849,mechanical,kg2084,yeah
1550350850,mechanical,kg2084,3d print body
1550350874,mechanical,kg2084,we already have a flight controller
1550350889,mechanical,kg2084,y not carbon fiber
1550350891,mechanical,kg2084,frank duh
1550350899,mechanical,kg2084,yeah
1550350901,mechanical,kg2084,we have a plane
1550350903,mechanical,kg2084,we kidna flew it
1550350918,mechanical,kg2084,we have
1550350919,mechanical,kg2084,already
1550350921,mechanical,kg2084,duh
1550350934,mechanical,kg2084,yea
1550350940,mechanical,kg2084,the props aer about 25 cents a piece
1550350943,mechanical,kg2084,from hobbyking at least
1550350950,mechanical,kg2084,eh that was 0
1550350951,mechanical,kg2084,not 1
1550350996,mechanical,kg2084,for what
1550351018,mechanical,kg2084,kalyan they are 30 bucks each
1550351019,mechanical,kg2084,100 amps
1550351020,mechanical,kg2084,1600 watts
1550351021,mechanical,kg2084,so no
1550351065,mechanical,kg2084,36
1550351067,mechanical,kg2084,for esc
1550351072,mechanical,kg2084,that has all 4 embedded tho
1550351075,mechanical,kg2084,so we only have to buy 1
1550351088,mechanical,kg2084,i need to find new motor tho
1550351093,mechanical,kg2084,so standby
1550351112,mechanical,kg2084,say 100
1550351115,mechanical,kg2084,im looking for new motor
1550351192,mechanical,kg2084,hmm kalyan
1550351207,mechanical,kg2084,for arms
1550351210,mechanical,kg2084,why
1550351214,mechanical,kg2084,how come
1550351235,mechanical,kg2084,its not too much work
1550351238,mechanical,kg2084,yes frank
1550351245,mechanical,kg2084,its a friking spec sheet
1550351252,mechanical,kg2084,why would it not be accurate?
1550351257,mechanical,kg2084,exactly
1550351322,mechanical,kg2084,heh
1550351323,mechanical,kg2084,lol
1550351329,mechanical,kg2084,avbotz must be fun
1550351348,mechanical,kg2084,pretend you are working but theres nothing to do :man-facepalming::skin-tone-3:
1550351373,mechanical,kg2084,no
1550351378,mechanical,kg2084,we are using same batteries as plane
1550351500,mechanical,kg2084,"1-5/8\ x 1-1/2\"" x 5-7/8\"""""
1550351606,mechanical,kg2084,duh
1550351611,mechanical,kg2084,why would i be subracting crap
1550351652,mechanical,kg2084,that would be awfully retarded
1550351656,mechanical,kg2084,welcome to the us frank
1550351695,mechanical,kg2084,nope
1550351704,mechanical,kg2084,most likely will not
1550351713,mechanical,kg2084,yeah
1550352085,mechanical,kg2084,lol
1550352116,mechanical,kg2084,hmm i found carbon fiber for real cheap
1550352163,mechanical,kg2084,hey its only 4 bucks for 500mm
1550352199,mechanical,kg2084,its a simple 3d printed clamp
1550352279,mechanical,kg2084,why
1550352283,mechanical,kg2084,its cheap enough
1550352291,mechanical,kg2084,easy enough to use and build around
1550352317,mechanical,kg2084,why
1550352329,mechanical,kg2084,we dont have access and 3d printing is better
1550352363,mechanical,kg2084,yea
1550352367,mechanical,kg2084,well for now frank
1550352378,mechanical,kg2084,FOR NOW
1550352382,mechanical,kg2084,we are gonna put a camera on it
1550352384,mechanical,kg2084,eventually
1550352395,mechanical,kg2084,yea
1550352398,mechanical,kg2084,we can test autopilot
1550352403,mechanical,kg2084,help sponsors see what we can do
1550352421,mechanical,kg2084,eh
1550352422,mechanical,kg2084,idk
1550352440,mechanical,kg2084,how do we make it large enough kalyan
1550352449,mechanical,kg2084,i think we might need cf tubes
1550352450,mechanical,kg2084,for arms
1550352470,mechanical,kg2084,idk
1550352477,mechanical,kg2084,because props will probably be 8in diameter
1550352484,mechanical,kg2084,so yeah
1550352485,mechanical,kg2084,u can say that
1550352489,mechanical,kg2084,thats 1ft diameter
1550352495,mechanical,kg2084,bc u just need 4in on either side
1550352500,mechanical,kg2084,so yeah 1ft sohuld be fine
1550352506,mechanical,kg2084,the props will always be larger than diameter
1550352511,mechanical,kg2084,k then 7
1550352528,mechanical,kg2084,thats for racing drone...
1550352534,mechanical,kg2084,we need thrust not speed
1550352544,mechanical,kg2084,7 isnt that big
1550352551,mechanical,kg2084,i haev one right in front of me
1550352563,mechanical,kg2084,yes
1550352568,mechanical,kg2084,why not 8in
1550352574,mechanical,kg2084,we can still make it 1ft diameter
1550352581,mechanical,kg2084,bc thats 4 in radius
1550352586,mechanical,kg2084,u still have a few inches clearence
1550352592,mechanical,kg2084,this is a drone vincent
1550352601,mechanical,kg2084,YES
1550352609,mechanical,kg2084,do u remember how radius works
1550352614,mechanical,kg2084,its basically half of the diameter
1550352615,mechanical,kg2084,which means
1550352621,mechanical,kg2084,we only need 4 inches
1550352628,mechanical,kg2084,on each side
1550352632,mechanical,kg2084,so technically
1550352637,mechanical,kg2084,1 foot is still large
1550352641,mechanical,kg2084,u can make the entire thing 10 inches
1550352648,mechanical,kg2084,and its still large enough
1550352665,mechanical,kg2084,frank keep in mind 4:1 thrust ratio
1550352701,mechanical,kg2084,hmm
1550352702,mechanical,kg2084,2kg?
1550352703,mechanical,kg2084,thats heavy
1550352705,mechanical,kg2084,im thinking more like 2lb
1550352719,mechanical,kg2084,oh at most
1550352726,mechanical,kg2084,ye 1.5kg seems good
1550352786,mechanical,kg2084,yes
1550352795,mechanical,kg2084,but we still need a value to aim for
1550352799,mechanical,kg2084,lemme go weight battery quick
1550352818,mechanical,kg2084,it weights
1550352821,mechanical,kg2084,558g
1550352825,mechanical,kg2084,not too bad
1550352841,mechanical,kg2084,so 1.2lb
1550352852,mechanical,kg2084,should keep it in the air a while
1550353048,mechanical,kg2084,apparently 3d printing entire thing
1550353063,mechanical,kg2084,ye
1550353096,mechanical,kg2084,we want as compact as possible
1550353098,mechanical,kg2084,dont do anything
1550353098,mechanical,kg2084,please
1550353118,mechanical,kg2084,yeah not biggest proirity\
1550353179,mechanical,kg2084,hmm just print it balck
1550353200,mechanical,kg2084,yes
1550353203,mechanical,kg2084,i think its shared with u
1550353265,mechanical,kg2084,yea
1550353291,mechanical,kg2084,no gimbal
1550353292,mechanical,kg2084,yet
1550353329,mechanical,kg2084,yeah
1550353350,mechanical,kg2084,no frank not yet
1550353356,mechanical,kg2084,we cant print something that big
1550353402,mechanical,kg2084,yeah
1550353432,mechanical,kg2084,yeah
1550353436,mechanical,kg2084,dont worry about it for now
1550353443,mechanical,kg2084,kalyan can u look into finding the hole dimensions
1550353447,mechanical,kg2084,for the vibration mount
1550353464,mechanical,kg2084,yes
1550353467,mechanical,kg2084,duh
1550353474,mechanical,kg2084,um
1550353482,mechanical,kg2084,keeping the sensitive electronics stable
1550353497,mechanical,kg2084,is it not now?
1550353499,mechanical,kg2084,how to prove
1550353507,mechanical,kg2084,we still need it no matter what tho
1550353511,mechanical,kg2084,theres no huge diff
1550353515,mechanical,kg2084,yeah
1550353555,mechanical,kg2084,another what
1550353563,mechanical,kg2084,no stilll searching frank
1550353566,mechanical,kg2084,almost found good one
